date,market_close,market_return
2010-07-07,9279.650390625,-0.006252880496683155
2010-07-08,9535.740234375,0.02759692800590008
2010-07-09,9585.3203125,0.00519939479331355
2010-07-12,9548.1103515625,-0.0038819736560055107
2010-07-13,9537.23046875,-0.0011394802125134218
2010-07-14,9795.240234375,0.027052902461611072
2010-07-15,9685.5302734375,-0.011200333867513401
2010-07-16,9408.3603515625,-0.028616907288508187
2010-07-21,9278.830078125,-0.013767571457441896
2010-07-22,9220.8798828125,-0.0062454204705308936
2010-07-23,9430.9599609375,0.022783083696446882
2010-07-26,9503.66015625,0.007708673943439548
2010-07-27,9496.849609375,-0.0007166235706062007
2010-07-28,9753.26953125,0.02700052463944158
2010-07-29,9696.01953125,-0.005869826504493525
2010-07-30,9537.2998046875,-0.01636957578838938
2010-08-02,9570.3095703125,0.0034611227811855994
2010-08-03,9694.009765625,0.012925412120024182
2010-08-04,9489.33984375,-0.021113030296375457
2010-08-05,9653.919921875,0.01734368047039636
2010-08-06,9642.1201171875,-0.0012222811855692184
2010-08-09,9572.490234375,-0.007221428686454701
2010-08-10,9551.0498046875,-0.0022397964544802473
2010-08-11,9292.849609375,-0.027033697927716704
2010-08-12,9212.58984375,-0.008636722749072678
2010-08-13,9253.4599609375,0.004436333092070477
2010-08-16,9196.669921875,-0.006137168075750377
2010-08-17,9161.6796875,-0.003804663500184269
2010-08-18,9240.5400390625,0.008607630287500223
2010-08-19,9362.6796875,0.013217804145772893
2010-08-20,9179.3798828125,-0.01957770753732191
2010-08-23,9116.6904296875,-0.006829377792979208
2010-08-24,8995.1396484375,-0.013332774891004706
2010-08-25,8845.3896484375,-0.01664787939406942
2010-08-26,8906.48046875,0.006906515455007867
2010-08-27,8991.0595703125,0.00949635513817837
2010-08-30,9149.259765625,0.017595278295659433
2010-08-31,8824.0595703125,-0.03554388044968626
2010-09-01,8927.01953125,0.011668094499712733
2010-09-02,9062.83984375,0.015214519473665922
2010-09-03,9114.1298828125,0.005659378290555406
2010-09-06,9301.3203125,0.020538486075396545
2010-09-07,9226.0,-0.008097808694834119
2010-09-08,9024.599609375,-0.021829654305766333
2010-09-09,9098.3896484375,0.008176544362793026
2010-09-10,9239.169921875,0.015473097864266094
2010-09-13,9321.8203125,0.00894565110544332
2010-09-14,9299.3095703125,-0.0024148440361282386
2010-09-16,9509.5,0.022602799497988713
2010-09-17,9626.08984375,0.012260354776802096
2010-09-21,9602.1103515625,-0.002491093743849593
2010-09-22,9566.3203125,-0.0037273097009009604
2010-09-24,9471.669921875,-0.009894127264516106
2010-09-27,9603.1396484375,0.01388031124890321
2010-09-28,9495.759765625,-0.011181747505876527
2010-09-29,9559.3798828125,0.006699844852626535
2010-09-30,9369.349609375,-0.019878933128200993
2010-10-01,9404.23046875,0.0037228688040520375
2010-10-04,9381.0595703125,-0.002463880326465495
2010-10-05,9518.759765625,0.014678533302172836
2010-10-06,9691.4296875,0.01813996005010665
2010-10-07,9684.8095703125,-0.0006830898433941579
2010-10-08,9588.8798828125,-0.00990517023629045
2010-10-12,9388.6396484375,-0.02088254695252978
2010-10-13,9403.509765625,0.0015838415089213242
2010-10-14,9583.509765625,0.01914178902200958
2010-10-15,9500.25,-0.008687815597960169
2010-10-18,9498.490234375,-0.0001852336122734055
2010-10-19,9539.4501953125,0.004312260151541292
2010-10-20,9381.599609375,-0.01654713664893026
2010-10-21,9376.48046875,-0.0005456575464897195
2010-10-22,9426.7099609375,0.005356966545699615
2010-10-25,9401.16015625,-0.0027103628724521878
2010-10-26,9377.3798828125,-0.0025295041295185783
2010-10-27,9387.0302734375,0.001029113755185218
2010-10-28,9366.0302734375,-0.002237129250496128
2010-10-29,9202.4501953125,-0.017465251910291246
2010-11-01,9154.7197265625,-0.005186713074993077
2010-11-02,9159.98046875,0.0005746480880497451
2010-11-04,9358.7802734375,0.02170308172225055
2010-11-05,9625.990234375,0.028551793410077853
2010-11-08,9732.919921875,0.011108435069687506
2010-11-09,9694.490234375,-0.0039484232695295995
2010-11-10,9830.51953125,0.014031609046617266
2010-11-11,9861.4599609375,0.0031473849972165624
2010-11-12,9724.8095703125,-0.013857014191234307
2010-11-15,9827.509765625,0.010560638187303795
2010-11-16,9797.099609375,-0.0030943908452139013
2010-11-17,9811.66015625,0.0014862099453460953
2010-11-18,10013.6298828125,0.020584663894401833
2010-11-19,10022.3896484375,0.0008747842418297402
2010-11-22,10115.1904296875,0.009259346773099031
2010-11-24,10030.1103515625,-0.008411119762540054
2010-11-25,10079.759765625,0.00495003667180649
2010-11-26,10039.5595703125,-0.003988209664440134
2010-11-29,10125.990234375,0.008609009534449985
2010-11-30,9937.0400390625,-0.01865992272746475
2010-12-01,9988.0498046875,0.005133295772632662
2010-12-02,10168.51953125,0.018068564944260013
2010-12-03,10178.3203125,0.0009638356124390679
2010-12-06,10167.23046875,-0.001089555389250263
2010-12-07,10141.099609375,-0.0025701059354674705
2010-12-08,10232.330078125,0.008996112084892705
2010-12-09,10285.8798828125,0.005233393008106768
2010-12-10,10211.9501953125,-0.007187492790338257
2010-12-13,10293.8896484375,0.008023879039540605
2010-12-14,10316.76953125,0.002222666416088259
2010-12-15,10309.7802734375,-0.0006774657310438803
2010-12-16,10311.2900390625,0.00014644013596387673
2010-12-17,10303.830078125,-0.0007234750365123777
2010-12-20,10216.41015625,-0.008484216180990045
2010-12-21,10370.5302734375,0.015085545199378547
2010-12-22,10346.48046875,-0.002319052551160272
2010-12-24,10279.1904296875,-0.0065036646293142875
2010-12-27,10355.990234375,0.0074713865078024355
2010-12-28,10292.6298828125,-0.006118232069414864
2010-12-29,10344.5400390625,0.005043429797926047
2010-12-30,10228.919921875,-0.011176922004352163
2011-01-04,10398.099609375,0.016539350077245274
2011-01-05,10380.76953125,-0.0016666582141005026
2011-01-06,10529.759765625,0.014352523088628777
2011-01-07,10541.0400390625,0.0010712754790782597
2011-01-11,10510.6796875,-0.0028802045576140634
2011-01-12,10512.7998046875,0.00020171075996366916
2011-01-13,10589.759765625,0.007320596070248042
2011-01-14,10499.0400390625,-0.008566740754306967
2011-01-17,10502.8603515625,0.00036387255270819985
2011-01-18,10518.98046875,0.0015348311457936692
2011-01-19,10557.099609375,0.0036238436546436326
2011-01-20,10437.3095703125,-0.011346870210083404
2011-01-21,10274.51953125,-0.015596935011445323
2011-01-24,10345.1103515625,0.006870474098355395
2011-01-25,10464.419921875,0.011532943222251735
2011-01-26,10401.900390625,-0.005974486088742292
2011-01-27,10478.66015625,0.007379398258243519
2011-01-28,10360.33984375,-0.011291549753088215
2011-01-31,10237.919921875,-0.011816207163209191
2011-02-01,10274.5,0.0035729990470858564
2011-02-02,10457.3603515625,0.01779749394739394
2011-02-03,10431.3603515625,-0.0024862870864075237
2011-02-04,10543.51953125,0.010752114384649625
2011-02-07,10592.0400390625,0.00460192705753415
2011-02-08,10635.98046875,0.004148438782845654
2011-02-09,10617.830078125,-0.0017065084576197709
2011-02-10,10605.650390625,-0.0011470976094346552
2011-02-14,10725.5400390625,0.011304318360661592
2011-02-15,10746.669921875,0.001970053044932474
2011-02-16,10808.2900390625,0.005733880135470715
2011-02-17,10836.6396484375,0.0026229504641845924
2011-02-18,10842.7998046875,0.000568456315781285
2011-02-21,10857.5302734375,0.0013585484390878921
2011-02-22,10664.7001953125,-0.017760031357844874
2011-02-23,10579.099609375,-0.008026534677001429
2011-02-24,10452.7099609375,-0.011947108270489837
2011-02-25,10526.759765625,0.00708426857381772
2011-02-28,10624.08984375,0.009245967447915948
2011-03-01,10754.0302734375,0.012230735206361532
2011-03-02,10492.3798828125,-0.024330449512614538
2011-03-03,10586.01953125,0.008924538520654446
2011-03-04,10693.66015625,0.010168186888588782
2011-03-07,10505.01953125,-0.017640417054935797
2011-03-08,10525.1904296875,0.0019201200319043377
2011-03-09,10589.5,0.006110062401446736
2011-03-10,10434.3798828125,-0.014648483609943863
2011-03-11,10254.4296875,-0.017245892648485417
2011-03-14,9620.490234375,-0.06182103465956401
2011-03-15,8605.150390625,-0.10553930402861245
2011-03-16,9093.7197265625,0.05677638550858788
2011-03-17,8962.669921875,-0.01441102306075115
2011-03-18,9206.75,0.02723296520485241
2011-03-22,9608.3203125,0.043616945447633615
2011-03-23,9449.4697265625,-0.016532607237379704
2011-03-24,9435.009765625,-0.0015302404638487532
2011-03-25,9536.1298828125,0.010717542397880253
2011-03-28,9478.5302734375,-0.006040145224826987
2011-03-29,9459.080078125,-0.0020520265010923744
2011-03-30,9708.7900390625,0.026398968914004284
2011-03-31,9755.099609375,0.004769860108847501
2011-04-01,9708.3896484375,-0.004788260787476739
2011-04-04,9718.8896484375,0.0010815387906983887
2011-04-05,9615.5498046875,-0.010632885801580616
2011-04-06,9584.3701171875,-0.0032426317925990933
2011-04-07,9590.9296875,0.0006844028592694062
2011-04-08,9768.080078125,0.018470617176547854
2011-04-11,9719.7001953125,-0.004952854852290134
2011-04-12,9555.259765625,-0.016918261508395482
2011-04-13,9641.1796875,0.008991898073152926
2011-04-14,9653.919921875,0.0013214393661304946
2011-04-15,9591.51953125,-0.006463736091658068
2011-04-18,9556.650390625,-0.003635413607968263
2011-04-19,9441.0302734375,-0.012098393522998685
2011-04-20,9606.8203125,0.017560587590631282
2011-04-21,9685.76953125,0.008218038454125498
2011-04-22,9682.2099609375,-0.0003675051632207049
2011-04-25,9671.9599609375,-0.0010586426075610555
2011-04-26,9558.6904296875,-0.011711124912372028
2011-04-27,9691.83984375,0.013929671124086607
2011-04-28,9849.740234375,0.016292096564805014
2011-05-02,10004.2001953125,0.015681627866534376
2011-05-06,9859.2001953125,-0.014493912273760845
2011-05-09,9794.3798828125,-0.006574601510862754
2011-05-10,9818.759765625,0.0024891706370591127
2011-05-11,9864.259765625,0.004633986479564589
2011-05-12,9716.650390625,-0.014964060001176116
2011-05-13,9648.76953125,-0.006986034965351218
2011-05-16,9558.2998046875,-0.009376296767115266
2011-05-17,9567.01953125,0.0009122675309078954
2011-05-18,9662.080078125,0.00993627603293712
2011-05-19,9620.8203125,-0.004270277755036633
2011-05-20,9607.080078125,-0.0014281770086848056
2011-05-23,9460.6298828125,-0.015243986114570007
2011-05-24,9477.169921875,0.001748302096940657
2011-05-25,9422.8798828125,-0.005728507509102365
2011-05-26,9562.0498046875,0.01476936176686805
2011-05-27,9521.9404296875,-0.004194641925033493
2011-05-30,9504.9697265625,-0.0017822736080230772
2011-05-31,9693.73046875,0.019859162902959193
2011-06-01,9719.6103515625,0.0026697547343543793
2011-06-02,9555.0400390625,-0.016931780858225887
2011-06-03,9492.2099609375,-0.00657559548344544
2011-06-06,9380.349609375,-0.011784437135591186
2011-06-07,9442.9501953125,0.0066735877173420555
2011-06-08,9449.4599609375,0.0006893783712034196
2011-06-09,9467.150390625,0.0018721101269945084
2011-06-10,9514.4404296875,0.004995171420254296
2011-06-13,9448.2099609375,-0.006961047182905689
2011-06-14,9547.7900390625,0.010539570832644785
2011-06-15,9574.3203125,0.002778682116904241
2011-06-16,9411.2802734375,-0.01702888912643119
2011-06-17,9351.400390625,-0.006362565036077572
2011-06-20,9354.3203125,0.0003122443434169231
2011-06-21,9459.66015625,0.011261090087885561
2011-06-22,9629.4296875,0.017946683966002075
2011-06-23,9596.740234375,-0.0033947444641954094
2011-06-24,9678.7099609375,0.008541413496729655
2011-06-27,9578.3095703125,-0.010373323617528407
2011-06-28,9648.98046875,0.007378222422100622
2011-06-29,9797.259765625,0.015367353820979313
2011-06-30,9816.08984375,0.0019219739575617734
2011-07-01,9868.0703125,0.005295435308499741
2011-07-04,9965.08984375,0.009831661933651148
2011-07-05,9972.4599609375,0.0007395936517444746
2011-07-06,10082.48046875,0.011032434147989045
2011-07-07,10071.1396484375,-0.0011248045902643167
2011-07-08,10137.73046875,0.006612044181398158
2011-07-11,10069.5302734375,-0.0067273632419732055
2011-07-12,9925.919921875,-0.014261871970466244
2011-07-13,9963.1396484375,0.0037497508397659196
2011-07-14,9936.1201171875,-0.002711949466073893
2011-07-15,9974.4697265625,0.0038596161200450396
2011-07-19,9889.7197265625,-0.00849669228774208
2011-07-20,10005.900390625,0.011747619475044768
2011-07-21,10010.3896484375,0.00044866105370244824
2011-07-22,10132.1103515625,0.012159437084849012
2011-07-25,10050.009765625,-0.00810300945102116
2011-07-26,10097.7197265625,0.004747255181849264
2011-07-27,10047.1904296875,-0.005004030438880203
2011-07-28,9901.349609375,-0.014515582374309166
2011-07-29,9833.0302734375,-0.00690000238682742
2011-08-01,9965.009765625,0.013422056936407856
2011-08-02,9844.58984375,-0.012084275350175422
2011-08-03,9637.1396484375,-0.021072507702715848
2011-08-04,9659.1796875,0.002286989694714414
2011-08-05,9299.8798828125,-0.03719775553533511
2011-08-08,9097.5595703125,-0.021755153297615903
2011-08-09,8944.48046875,-0.016826391778959393
2011-08-10,9038.740234375,0.01053831644602754
2011-08-11,8981.9404296875,-0.006284039945244402
2011-08-12,8963.7197265625,-0.002028593182913596
2011-08-15,9086.41015625,0.013687445996769299
2011-08-16,9107.4296875,0.002313293246567927
2011-08-17,9057.259765625,-0.005508680670228916
2011-08-18,8943.759765625,-0.012531383987767097
2011-08-19,8719.240234375,-0.025103484120060138
2011-08-22,8628.1298828125,-0.010449345254108677
2011-08-23,8733.009765625,0.012155575337527535
2011-08-24,8639.6103515625,-0.010694985642881072
2011-08-25,8772.3603515625,0.015365276279617479
2011-08-26,8797.7802734375,0.002897728872990557
2011-08-29,8851.349609375,0.006088960427806711
2011-08-30,8953.900390625,0.01158589207021965
2011-08-31,8955.2001953125,0.00014516631085825793
2011-09-01,9060.7998046875,0.011791987568326556
2011-09-02,8950.740234375,-0.0121467831411044
2011-09-05,8784.4599609375,-0.018577265017579947
2011-09-06,8590.5703125,-0.022071891647259312
2011-09-07,8763.41015625,0.020119717022571093
2011-09-08,8793.1201171875,0.003390228279605445
2011-09-09,8737.66015625,-0.006307199287440057
2011-09-12,8535.669921875,-0.02311719965791037
2011-09-13,8616.5498046875,0.009475516690871988
2011-09-14,8518.5703125,-0.011371081744829925
2011-09-15,8668.8603515625,0.017642636445926563
2011-09-16,8864.16015625,0.02252889039241457
2011-09-20,8721.240234375,-0.016123346076303613
2011-09-21,8741.16015625,0.0022840698501211953
2011-09-22,8560.259765625,-0.02069523809098206
2011-09-26,8374.1298828125,-0.0217434853507521
2011-09-27,8609.9501953125,0.028160574985111042
2011-09-28,8615.650390625,0.0006620474199261484
2011-09-29,8701.23046875,0.009933095500035849
2011-09-30,8700.2900390625,-0.00010808008026885751
2011-10-03,8545.48046875,-0.017793610283960315
2011-10-04,8456.1201171875,-0.010457030694679181
2011-10-05,8382.98046875,-0.008649315220681353
2011-10-06,8522.01953125,0.016585874560761438
2011-10-07,8605.6201171875,0.009809950051268945
2011-10-11,8773.6796875,0.019529048229405932
2011-10-12,8738.900390625,-0.003964049077897269
2011-10-13,8823.25,0.009652199430661756
2011-10-14,8747.9599609375,-0.008533141309891468
2011-10-17,8879.599609375,0.015048039660139567
2011-10-18,8741.91015625,-0.015506268208267948
2011-10-19,8772.5400390625,0.0035037974841918285
2011-10-20,8682.150390625,-0.01030370315040019
2011-10-21,8678.8896484375,-0.000375568498677592
2011-10-24,8843.98046875,0.01902211308127666
2011-10-25,8762.3095703125,-0.009234631252984182
2011-10-26,8748.4697265625,-0.0015794744112774817
2011-10-27,8926.5400390625,0.02035445261464819
2011-10-28,9050.4697265625,0.013883283663959967
2011-10-31,8988.3896484375,-0.006859321118195538
2011-11-01,8835.51953125,-0.017007508927260884
2011-11-02,8640.419921875,-0.02208128324372549
2011-11-04,8801.400390625,0.01863109318824252
2011-11-07,8767.08984375,-0.003898305423253645
2011-11-08,8655.509765625,-0.012727151211361698
2011-11-09,8755.4404296875,0.011545323934515128
2011-11-10,8500.7998046875,-0.029083702532722078
2011-11-11,8514.4697265625,0.0016080747916757954
2011-11-14,8603.7001953125,0.010479862118909056
2011-11-15,8541.9296875,-0.007179528157681969
2011-11-16,8463.16015625,-0.009221514825305643
2011-11-17,8479.6298828125,0.0019460492603744495
2011-11-18,8374.91015625,-0.01234956336652826
2011-11-21,8348.26953125,-0.0031810042738331656
2011-11-22,8314.740234375,-0.004016317004319259
2011-11-24,8165.18017578125,-0.01798733987809209
2011-11-25,8160.009765625,-0.0006332267071810227
2011-11-28,8287.490234375,0.015622587767851304
2011-11-29,8477.8203125,0.022965949007764275
2011-11-30,8434.6103515625,-0.005096824342194384
2011-12-01,8597.3798828125,0.019297812757864685
2011-12-02,8643.75,0.005393517306383266
2011-12-05,8695.98046875,0.006042570498915323
2011-12-06,8575.16015625,-0.01389381139184731
2011-12-07,8722.169921875,0.017143675796871483
2011-12-08,8664.580078125,-0.0066026968364335525
2011-12-09,8536.4599609375,-0.014786650481880548
2011-12-12,8653.8203125,0.013748128861323705
2011-12-13,8552.8095703125,-0.011672387285600938
2011-12-14,8519.1298828125,-0.003937850740522109
2011-12-15,8377.3701171875,-0.01664016954489722
2011-12-16,8401.7197265625,0.002906593481532216
2011-12-19,8296.1201171875,-0.012568808864349634
2011-12-20,8336.48046875,0.004864967116240626
2011-12-21,8459.98046875,0.014814405247268292
2011-12-22,8395.16015625,-0.007661993161738101
2011-12-26,8479.33984375,0.010027168741662429
2011-12-27,8440.5595703125,-0.0045735014932895
2011-12-28,8423.6201171875,-0.002006911151315127
2011-12-29,8398.8896484375,-0.0029358480565309097
2011-12-30,8455.349609375,0.006722312508059103
2012-01-04,8560.1103515625,0.012389877063314403
2012-01-05,8488.7099609375,-0.008341059600004752
2012-01-06,8390.349609375,-0.011587196642967479
2012-01-10,8422.259765625,0.0038031974513130784
2012-01-11,8447.8798828125,0.0030419528606879798
2012-01-12,8385.58984375,-0.007373452265725389
2012-01-13,8500.01953125,0.013645991472536423
2012-01-16,8378.3603515625,-0.0143128117812229
2012-01-17,8466.400390625,0.010508027271240561
2012-01-18,8550.580078125,0.009942795475774258
2012-01-19,8639.6796875,0.010420299975079317
2012-01-20,8766.3603515625,0.014662657487844566
2012-01-23,8765.900390625,-5.246886039977916e-05
2012-01-24,8785.330078125,0.0022165079038292124
2012-01-25,8883.6904296875,0.01119597678036155
2012-01-26,8849.4697265625,-0.0038520819017557884
2012-01-27,8841.2197265625,-0.0009322592488493209
2012-01-30,8793.0498046875,-0.005448334434023705
2012-01-31,8802.509765625,0.0010758452582011468
2012-02-01,8809.7900390625,0.0008270679194166686
2012-02-02,8876.8203125,0.007608611912462093
2012-02-03,8831.9296875,-0.005057061359773907
2012-02-06,8929.2001953125,0.011013505683833635
2012-02-07,8917.51953125,-0.001308142253169775
2012-02-08,9015.58984375,0.010997487827901997
2012-02-09,9002.240234375,-0.0014807250114926562
2012-02-10,8947.169921875,-0.006117400898691283
2012-02-13,8999.1796875,0.005812985120338565
2012-02-14,9052.0703125,0.005877271799947126
2012-02-15,9260.33984375,0.023007944487837273
2012-02-16,9238.099609375,-0.002401665030685729
2012-02-17,9384.169921875,0.015811727376457974
2012-02-20,9485.08984375,0.010754272643737073
2012-02-21,9463.01953125,-0.0023268427462015406
2012-02-22,9554.0,0.009614316915393939
2012-02-23,9595.5703125,0.0043510898576513135
2012-02-24,9647.3798828125,0.005399321627085341
2012-02-27,9633.9296875,-0.001394181163785424
2012-02-28,9722.51953125,0.009195608295226032
2012-02-29,9723.240234375,7.412719744959162e-05
2012-03-01,9707.3701171875,-0.0016321840050186331
2012-03-02,9777.0302734375,0.007176007034764398
2012-03-05,9698.58984375,-0.008022930020029628
2012-03-06,9637.6298828125,-0.006285445814247281
2012-03-07,9576.0595703125,-0.0063885325799658554
2012-03-08,9768.9599609375,0.020144025755961747
2012-03-09,9929.740234375,0.01645827949755163
2012-03-12,9889.8603515625,-0.004016206050833304
2012-03-13,9899.080078125,0.000932240318342048
2012-03-14,10050.51953125,0.01529833599989261
2012-03-15,10123.2802734375,0.007239500601065041
2012-03-16,10129.830078125,0.0006470041834845119
2012-03-19,10141.990234375,0.001200430427382937
2012-03-21,10086.490234375,-0.0054722987024666825
2012-03-22,10127.080078125,0.004024179155170282
2012-03-23,10011.4697265625,-0.011415961034239697
2012-03-26,10018.240234375,0.0006762751121882626
2012-03-27,10255.150390625,0.023647881335197463
2012-03-28,10182.5703125,-0.007077426986478064
2012-03-29,10114.7900390625,-0.006656499425718998
2012-03-30,10083.5595703125,-0.003087604253710685
2012-04-02,10109.8701171875,0.002609251890816733
2012-04-03,10050.3896484375,-0.005883405826240917
2012-04-04,9819.990234375,-0.02292442602942457
2012-04-05,9767.6103515625,-0.005334005590875601
2012-04-06,9688.4501953125,-0.008104352385160052
2012-04-09,9546.259765625,-0.014676282255782769
2012-04-10,9538.01953125,-0.0008631898332237542
2012-04-11,9458.740234375,-0.008311924358642031
2012-04-12,9524.7900390625,0.006982938853470344
2012-04-13,9637.990234375,0.011884796919223506
2012-04-16,9470.6396484375,-0.01736363929282947
2012-04-17,9464.7099609375,-0.0006261126724400601
2012-04-18,9667.259765625,0.021400529495722243
2012-04-19,9588.3798828125,-0.008159487251287345
2012-04-20,9561.3603515625,-0.0028179454277185156
2012-04-23,9542.169921875,-0.00200708152207274
2012-04-24,9468.0400390625,-0.007768660946035011
2012-04-25,9561.009765625,0.009819321230046807
2012-04-26,9561.830078125,8.579768456562498e-05
2012-04-27,9520.8896484375,-0.004281652084694665
2012-05-01,9350.9501953125,-0.017849114883175754
2012-05-02,9380.25,0.0031333505232642445
2012-05-07,9119.1396484375,-0.02783618257109355
2012-05-08,9181.650390625,0.006854894715666582
2012-05-09,9045.0595703125,-0.014876499812274235
2012-05-10,9009.650390625,-0.003914753619060685
2012-05-11,8953.3095703125,-0.006253385855141014
2012-05-14,8973.83984375,0.0022930373708482943
2012-05-15,8900.740234375,-0.008145856249697991
2012-05-16,8801.169921875,-0.01118674513333795
2012-05-17,8876.58984375,0.008569306415451283
