Price,Close,High,Low,Open,Volume
Ticker,8766.T,8766.T,8766.T,8766.T,8766.T
Date,,,,,
2013-11-22,735.8368530273438,752.0924541941706,732.5857327939784,748.8413339608053,9313200
2013-11-25,745.5899658203125,754.2596433509877,742.3388466679376,743.4226059674133,7082100
2013-11-26,744.5062255859375,749.9247835253133,739.0876676465616,743.4225457472702,6189000
2013-11-27,738.00390625,743.4224635905631,735.8364674391725,738.00390625,3751800
2013-11-28,742.3388061523438,749.9248033425384,736.920327442801,747.7573642349083,4729200
2013-11-29,736.92041015625,745.5900088138205,732.585531454434,739.0877701341273,8246400
2013-12-02,743.4225463867188,746.6736652785366,739.0876682822815,739.0876682822815,5072700
2013-12-03,753.1760864257812,756.4272061090968,739.0878482160546,747.7575271625757,8509500
2013-12-04,727.1669921875,745.5899473457824,726.0832329148781,744.5062674461847,8001300
2013-12-05,717.413818359375,732.5856583241082,714.1626984564972,721.7486184388638,6704100
2013-12-06,720.664794921875,722.8321548440089,709.827677819091,716.32991633155,5321700
2013-12-09,728.2506713867188,734.7529095241002,722.8321131478929,732.585470353965,6573300
